Sparsity,AE_MSE_mean,AE_MSE_std,SAE_MSE_mean,SAE_MSE_std,L0_mean,L0_std,Linear_CKA_mean,Linear_CKA_std,RBF_CKA_mean,RBF_CKA_std,Procrustes_mean,Procrustes_std,RSA_mean,RSA_std,DiagStr_mean,DiagStr_std,OffDiag_mean,OffDiag_std
0.83,0.001991046478754406,0.0003251299879299365,0.0015776365983084012,0.0008662524817162203,5.2299999999999995,0.19252705437591536,0.9874901624160275,0.006070417254996581,0.9903946701128966,0.004258708244860562,0.8881081524351954,0.028674124533886805,0.9917930108800701,0.004730669142235258,0.33102637657124934,0.01654973072090662,0.041363027189259514,0.002495829323071067
0.84,0.0012263970625772454,0.00013911382870850962,0.002866071254344,0.0016207092967614994,5.63,0.5396295025292814,0.9752885746749961,0.01321586265531344,0.9810809372626222,0.00982234260333979,0.8431530118038565,0.049180471540811566,0.9800447523945254,0.012508465131510417,0.32897130100558264,0.04305767707854552,0.04331444923672981,0.014255888596674027
0.85,0.0010904893840160453,8.157986662203778e-05,0.010904838652624508,0.011959938815034607,4.403333333333333,1.2472458547624932,0.9436526725546917,0.0398993776549579,0.9338193476733855,0.06690111212434936,0.7109834592924139,0.18571981979461977,0.943695384271197,0.0521082399094397,0.32366119657871023,0.0030797062020836655,0.041217153656716084,0.002919156107289741
0.86,0.0014125397544382686,0.0004565539924756248,0.0022451159837337687,0.0013625380134585582,5.260000000000001,0.15577761927397263,0.9774891838157123,0.01534243300498082,0.9853701207844598,0.008469009564181484,0.8578497669019044,0.051108369832487524,0.990600851644165,0.005700233201886561,0.3442130315448824,0.018742562305390592,0.0459322794455691,0.0026999346258391537
0.87,0.0012497361099131305,0.0004909913881794453,0.0036200958388372313,0.001705926518060004,5.13,0.7451621747422952,0.9548317928270215,0.022935988050626223,0.9627656379714296,0.020828420587582316,0.8040080813966766,0.04991715761858868,0.9683864748257109,0.022439772518083156,0.34822733502786263,0.019209554541050226,0.05282911088316736,0.008627858041407713
0.88,0.0017949720685143944,0.0007530471969914242,0.002202901008491499,0.000860876562246359,5.03,0.20049937655763406,0.9724959619300803,0.015373055787480557,0.9817984773248135,0.006765318084356799,0.8392439241776201,0.03365391508672547,0.9818518661137946,0.010374323118033475,0.33386878978685086,0.033728042585278596,0.051620864053018856,0.011348298020425794
0.89,0.0010489205719658773,0.0004239988691861408,0.003786941661492704,0.003180571673385598,4.25,0.467332857821917,0.9715908135291155,0.016792804220485624,0.9748891900637715,0.016952227196398828,0.7930463335587241,0.10884709045486222,0.9780292039178898,0.014800978848726505,0.35769392496174185,0.028238605441657908,0.051100360109537925,0.006380048668709275
